"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","GainTotal []"
10,7,-140,0.6,112,0.114494893938469
10,7,-140,0.6,114,0.129474014297848
10,7,-140,0.6,116,0.139521134141309
10,7,-140,0.6,118,0.131464368812987
10,7,-140,0.6,120,0.12031562690121
10,7,-140,0.6,122,0.121608231015915
10,7,-140,0.6,124,0.128058085775702
10,7,-140,0.6,126,0.136845109722834
10,7,-140,0.6,128,0.148753086187182
10,7,-140,0.6,130,0.148773070038859
10,7,-140,0.6,132,0.13525705291734
10,7,-140,0.6,134,0.134844938177959
10,7,-140,0.6,136,0.1596840229879
10,7,-140,0.6,138,0.178746626105776
10,7,-140,0.6,140,0.16343064027282
10,7,-140,0.6,142,0.153247578791996
10,7,-140,0.6,144,0.192431417462717
10,7,-140,0.6,146,0.233368435760793
10,7,-140,0.6,148,0.220018051161621
10,7,-140,0.6,150,0.183712532997673
10,7,-140,0.6,152,0.195031532429744
10,7,-140,0.6,154,0.258354905692736
10,7,-140,0.6,156,0.288556245799239
10,7,-140,0.6,158,0.252776538117955
10,7,-140,0.6,160,0.253381593524976
10,7,-140,0.6,162,0.360528540617605
10,7,-140,0.6,164,0.487459037403674
10,7,-140,0.6,166,0.458868326180392
10,7,-140,0.6,168,0.314120802247433
10,7,-140,0.6,170,0.322327534183872
10,7,-140,0.6,172,0.508989866503405
10,7,-140,0.6,174,0.759384001866864
10,7,-140,0.6,176,0.807994729654854
10,7,-140,0.6,178,0.453693348406652
10,7,-140,0.6,180,0.230763556206448
10,10,-140,0.6,0,0.900753361261109
10,10,-140,0.6,2,0.452192673046863
10,10,-140,0.6,4,0.363309677563458
10,10,-140,0.6,6,0.568442629562277
10,10,-140,0.6,8,0.480153578251773
10,10,-140,0.6,10,0.392733192566985
10,10,-140,0.6,12,0.456752351776289
10,10,-140,0.6,14,0.375805047432478
10,10,-140,0.6,16,0.331314906414724
10,10,-140,0.6,18,0.353999995315112
10,10,-140,0.6,20,0.271463132147485
10,10,-140,0.6,22,0.251153524636306
10,10,-140,0.6,24,0.279134149467283
10,10,-140,0.6,26,0.201334600422302
10,10,-140,0.6,28,0.151923190097606
10,10,-140,0.6,30,0.217927553867459
10,10,-140,0.6,32,0.227448386412195
10,10,-140,0.6,34,0.170267217486695
10,10,-140,0.6,36,0.166397929169877
10,10,-140,0.6,38,0.176423118872447
10,10,-140,0.6,40,0.200538675764987
10,10,-140,0.6,42,0.192511625804961
10,10,-140,0.6,44,0.127590889685338
10,10,-140,0.6,46,0.1057051149301
10,10,-140,0.6,48,0.155726360386071
10,10,-140,0.6,50,0.18252736288784
10,10,-140,0.6,52,0.136499504438545
10,10,-140,0.6,54,0.0922042049108629
10,10,-140,0.6,56,0.105672335485887
10,10,-140,0.6,58,0.121740617274625
10,10,-140,0.6,60,0.112818510177426
10,10,-140,0.6,62,0.115966647733615
10,10,-140,0.6,64,0.116333173148726
10,10,-140,0.6,66,0.099944680427229
10,10,-140,0.6,68,0.0831326274628283
10,10,-140,0.6,70,0.077142763760109
10,10,-140,0.6,72,0.0927864368013379
10,10,-140,0.6,74,0.118777050775949
10,10,-140,0.6,76,0.124419506743783
10,10,-140,0.6,78,0.108707652122127
10,10,-140,0.6,80,0.095749248329472
10,10,-140,0.6,82,0.100299400717179
10,10,-140,0.6,84,0.121135239535757
10,10,-140,0.6,86,0.1477919110695
10,10,-140,0.6,88,0.16844933311294
10,10,-140,0.6,90,0.176014211244791
10,10,-140,0.6,92,0.168449333112943
10,10,-140,0.6,94,0.147791911069501
10,10,-140,0.6,96,0.121135239535757
10,10,-140,0.6,98,0.100299400717178
10,10,-140,0.6,100,0.0957492483294721
10,10,-140,0.6,102,0.108707652122128
10,10,-140,0.6,104,0.124419506743783
10,10,-140,0.6,106,0.118777050775948
10,10,-140,0.6,108,0.0927864368013382
10,10,-140,0.6,110,0.07714276376011
10,10,-140,0.6,112,0.0831326274628288
10,10,-140,0.6,114,0.0999446804272287
10,10,-140,0.6,116,0.116333173148726
10,10,-140,0.6,118,0.115966647733614
10,10,-140,0.6,120,0.112818510177426
10,10,-140,0.6,122,0.121740617274625
10,10,-140,0.6,124,0.105672335485888
10,10,-140,0.6,126,0.0922042049108628
10,10,-140,0.6,128,0.136499504438545
10,10,-140,0.6,130,0.18252736288784
10,10,-140,0.6,132,0.155726360386072
10,10,-140,0.6,134,0.105705114930099
10,10,-140,0.6,136,0.127590889685337
10,10,-140,0.6,138,0.19251162580496
10,10,-140,0.6,140,0.200538675764989
10,10,-140,0.6,142,0.176423118872448
10,10,-140,0.6,144,0.166397929169877
10,10,-140,0.6,146,0.170267217486695
10,10,-140,0.6,148,0.227448386412194
10,10,-140,0.6,150,0.217927553867459
10,10,-140,0.6,152,0.151923190097606
10,10,-140,0.6,154,0.201334600422302
10,10,-140,0.6,156,0.279134149467281
10,10,-140,0.6,158,0.251153524636304
10,10,-140,0.6,160,0.271463132147483
10,10,-140,0.6,162,0.35399999531511
10,10,-140,0.6,164,0.331314906414723
10,10,-140,0.6,166,0.375805047432475
10,10,-140,0.6,168,0.456752351776289
10,10,-140,0.6,170,0.392733192566988
10,10,-140,0.6,172,0.480153578251777
10,10,-140,0.6,174,0.568442629562279
10,10,-140,0.6,176,0.363309677563457
10,10,-140,0.6,178,0.45219267304686
10,10,-140,0.6,180,0.900753361261104
10,5,-138,0.6,0,0.39641018303153
10,5,-138,0.6,2,0.321357961678383
10,5,-138,0.6,4,0.346832282626264
10,5,-138,0.6,6,0.392510313199091
10,5,-138,0.6,8,0.416642752330402
10,5,-138,0.6,10,0.437345593557182
10,5,-138,0.6,12,0.444002058854547
10,5,-138,0.6,14,0.39943877847004
10,5,-138,0.6,16,0.315852515600714
10,5,-138,0.6,18,0.257183333104875
10,5,-138,0.6,20,0.260978439737753
10,5,-138,0.6,22,0.29871821175476
10,5,-138,0.6,24,0.318950992726638
10,5,-138,0.6,26,0.296024025053919
10,5,-138,0.6,28,0.239267541501434
10,5,-138,0.6,30,0.179190553044809
10,5,-138,0.6,32,0.147457150838131
10,5,-138,0.6,34,0.155561057919249
10,5,-138,0.6,36,0.185385435205284
10,5,-138,0.6,38,0.205400795498816
10,5,-138,0.6,40,0.197392848620742
10,5,-138,0.6,42,0.168610050521137
10,5,-138,0.6,44,0.141584280537122
10,5,-138,0.6,46,0.134014691733713
10,5,-138,0.6,48,0.146755527688845
10,5,-138,0.6,50,0.167113981629516
10,5,-138,0.6,52,0.181231738288527
10,5,-138,0.6,54,0.18281304270978
10,5,-138,0.6,56,0.17393422624472
10,5,-138,0.6,58,0.162801655983322
10,5,-138,0.6,60,0.159436899649287
10,5,-138,0.6,62,0.169204847689431
10,5,-138,0.6,64,0.188924449654955
10,5,-138,0.6,66,0.208874137441048
10,5,-138,0.6,68,0.219096645146407
10,5,-138,0.6,70,0.21577805287409
10,5,-138,0.6,72,0.203065760877835
10,5,-138,0.6,74,0.189027634012913
10,5,-138,0.6,76,0.179758960203585
10,5,-138,0.6,78,0.176663117752344
10,5,-138,0.6,80,0.177796997158254
10,5,-138,0.6,82,0.18052516770239
10,5,-138,0.6,84,0.183063607438177
10,5,-138,0.6,86,0.184697153836162
10,5,-138,0.6,88,0.185451294222114
10,5,-138,0.6,90,0.185645047043903
10,5,-138,0.6,92,0.185451294222115
10,5,-138,0.6,94,0.184697153836162
10,5,-138,0.6,96,0.183063607438177
10,5,-138,0.6,98,0.18052516770239
10,5,-138,0.6,100,0.177796997158253
10,5,-138,0.6,102,0.176663117752345
10,5,-138,0.6,104,0.179758960203585
10,5,-138,0.6,106,0.189027634012913
10,5,-138,0.6,108,0.203065760877834
10,5,-138,0.6,110,0.21577805287409
10,5,-138,0.6,112,0.219096645146406
10,5,-138,0.6,114,0.208874137441048
10,5,-138,0.6,116,0.188924449654954
10,5,-138,0.6,118,0.169204847689431
10,5,-138,0.6,120,0.159436899649287
10,5,-138,0.6,122,0.162801655983323
10,5,-138,0.6,124,0.173934226244721
10,5,-138,0.6,126,0.182813042709781
10,5,-138,0.6,128,0.181231738288527
10,5,-138,0.6,130,0.167113981629516
10,5,-138,0.6,132,0.146755527688845
10,5,-138,0.6,134,0.134014691733713
10,5,-138,0.6,136,0.141584280537122
10,5,-138,0.6,138,0.168610050521136
10,5,-138,0.6,140,0.197392848620742
10,5,-138,0.6,142,0.205400795498816
10,5,-138,0.6,144,0.185385435205284
10,5,-138,0.6,146,0.15556105791925
10,5,-138,0.6,148,0.147457150838131
10,5,-138,0.6,150,0.179190553044809
10,5,-138,0.6,152,0.239267541501434
10,5,-138,0.6,154,0.296024025053919
10,5,-138,0.6,156,0.318950992726638
10,5,-138,0.6,158,0.29871821175476
10,5,-138,0.6,160,0.260978439737753
10,5,-138,0.6,162,0.257183333104874
10,5,-138,0.6,164,0.315852515600713
10,5,-138,0.6,166,0.39943877847004
10,5,-138,0.6,168,0.444002058854547
10,5,-138,0.6,170,0.437345593557182
10,5,-138,0.6,172,0.416642752330402
10,5,-138,0.6,174,0.392510313199092
10,5,-138,0.6,176,0.346832282626264
10,5,-138,0.6,178,0.321357961678383
10,5,-138,0.6,180,0.396410183031529
10,7,-138,0.6,0,0.230763556206449
10,7,-138,0.6,2,0.456472817706614
10,7,-138,0.6,4,0.826166601162152
10,7,-138,0.6,6,0.789934008459188
10,7,-138,0.6,8,0.527629569303649
10,7,-138,0.6,10,0.328796105459983
10,7,-138,0.6,12,0.307056926205596
10,7,-138,0.6,14,0.441446497750042
10,7,-138,0.6,16,0.483925551133408
10,7,-138,0.6,18,0.372305057675366
10,7,-138,0.6,20,0.263948178322914
10,7,-138,0.6,22,0.251598163441216
10,7,-138,0.6,24,0.282638897696962
10,7,-138,0.6,26,0.258200118886983
10,7,-138,0.6,28,0.198839257166965
10,7,-138,0.6,30,0.183441514609995
10,7,-138,0.6,32,0.213995971414366
10,7,-138,0.6,34,0.229509663910501
10,7,-138,0.6,36,0.194029568558588
10,7,-138,0.6,38,0.153756193401625
10,7,-138,0.6,40,0.162333672548195
10,7,-138,0.6,42,0.184569313953082
10,7,-138,0.6,44,0.172175528082086
10,7,-138,0.6,46,0.145671293360851
10,7,-138,0.6,48,0.141464036297908
10,7,-138,0.6,50,0.153047079769734
10,7,-138,0.6,52,0.15469472463141
10,7,-138,0.6,54,0.146134915043036
10,7,-138,0.6,56,0.138267224434034
10,7,-138,0.6,58,0.128823440757933
10,7,-138,0.6,60,0.121114252403427
10,7,-138,0.6,62,0.127678911459282
10,7,-138,0.6,64,0.138387564327571
10,7,-138,0.6,66,0.133492647071477
10,7,-138,0.6,68,0.120852541341335
10,7,-138,0.6,70,0.121206139044529
10,7,-138,0.6,72,0.134429370105842
10,7,-138,0.6,74,0.143469164625168
10,7,-138,0.6,76,0.138181809851157
10,7,-138,0.6,78,0.121503188760581
10,7,-138,0.6,80,0.101771537143608
10,7,-138,0.6,82,0.0872368670164684
10,7,-138,0.6,84,0.0827009636947207
10,7,-138,0.6,86,0.0869289862674507
10,7,-138,0.6,88,0.0938506489631543
10,7,-138,0.6,90,0.0970411578013474
10,7,-138,0.6,92,0.0938506489631551
10,7,-138,0.6,94,0.0869289862674511
10,7,-138,0.6,96,0.0827009636947211
10,7,-138,0.6,98,0.087236867016468
10,7,-138,0.6,100,0.101771537143608
10,7,-138,0.6,102,0.12150318876058
10,7,-138,0.6,104,0.138181809851155
10,7,-138,0.6,106,0.143469164625168
10,7,-138,0.6,108,0.134429370105842
10,7,-138,0.6,110,0.12120613904453
10,7,-138,0.6,112,0.120852541341335
10,7,-138,0.6,114,0.133492647071477
10,7,-138,0.6,116,0.13838756432757
10,7,-138,0.6,118,0.127678911459283
10,7,-138,0.6,120,0.121114252403427
10,7,-138,0.6,122,0.128823440757933
10,7,-138,0.6,124,0.138267224434034
10,7,-138,0.6,126,0.146134915043036
10,7,-138,0.6,128,0.154694724631409
10,7,-138,0.6,130,0.153047079769734
10,7,-138,0.6,132,0.141464036297908
10,7,-138,0.6,134,0.145671293360851
10,7,-138,0.6,136,0.172175528082086
10,7,-138,0.6,138,0.184569313953082
10,7,-138,0.6,140,0.162333672548195
10,7,-138,0.6,142,0.153756193401625
10,7,-138,0.6,144,0.194029568558588
10,7,-138,0.6,146,0.229509663910501
10,7,-138,0.6,148,0.213995971414365
10,7,-138,0.6,150,0.183441514609995
10,7,-138,0.6,152,0.198839257166964
10,7,-138,0.6,154,0.258200118886984
10,7,-138,0.6,156,0.282638897696963
10,7,-138,0.6,158,0.251598163441217
10,7,-138,0.6,160,0.263948178322914
10,7,-138,0.6,162,0.372305057675366
10,7,-138,0.6,164,0.483925551133409
10,7,-138,0.6,166,0.441446497750042
10,7,-138,0.6,168,0.307056926205598
10,7,-138,0.6,170,0.328796105459985
10,7,-138,0.6,172,0.527629569303651
10,7,-138,0.6,174,0.789934008459186
10,7,-138,0.6,176,0.826166601162154
10,7,-138,0.6,178,0.456472817706618
10,7,-138,0.6,180,0.230763556206448
10,10,-138,0.6,0,0.900753361261109
10,10,-138,0.6,2,0.444837283500652
10,10,-138,0.6,4,0.394374385406558
10,10,-138,0.6,6,0.574306221757869
10,10,-138,0.6,8,0.485780081480876
10,10,-138,0.6,10,0.389526624871711
10,10,-138,0.6,12,0.454434139156116
10,10,-138,0.6,14,0.377131453479068
10,10,-138,0.6,16,0.328010214126711
10,10,-138,0.6,18,0.353260633317872
10,10,-138,0.6,20,0.278487735266107
10,10,-138,0.6,22,0.252384386120489
10,10,-138,0.6,24,0.280400325443075
10,10,-138,0.6,26,0.212472711169623
10,10,-138,0.6,28,0.151393069144587
10,10,-138,0.6,30,0.209072560121463
10,10,-138,0.6,32,0.2288367214409
10,10,-138,0.6,34,0.16942597312401
10,10,-138,0.6,36,0.156680307298915
10,10,-138,0.6,38,0.166888686251092
10,10,-138,0.6,40,0.196886372739322
10,10,-138,0.6,42,0.202433440254167
10,10,-138,0.6,44,0.13833510472054
10,10,-138,0.6,46,0.108937254604484
10,10,-138,0.6,48,0.156869055451143
10,10,-138,0.6,50,0.192875676499507
10,10,-138,0.6,52,0.158779217499967
10,10,-138,0.6,54,0.11461347855108
10,10,-138,0.6,56,0.116251056839678
10,10,-138,0.6,58,0.127422042046158
10,10,-138,0.6,60,0.124637808660193
10,10,-138,0.6,62,0.133694209243945
10,10,-138,0.6,64,0.134138674614642
10,10,-138,0.6,66,0.119568173957971
10,10,-138,0.6,68,0.100914798738226
10,10,-138,0.6,70,0.090707964571721
10,10,-138,0.6,72,0.10527670319727
10,10,-138,0.6,74,0.129806429263153
10,10,-138,0.6,76,0.133928855059051
10,10,-138,0.6,78,0.121381137769394
10,10,-138,0.6,80,0.116184655825132
10,10,-138,0.6,82,0.127318457171635
10,10,-138,0.6,84,0.147676172935287
10,10,-138,0.6,86,0.166919275521751
10,10,-138,0.6,88,0.178706084749799
10,10,-138,0.6,90,0.182340329676981
10,10,-138,0.6,92,0.178706084749796
10,10,-138,0.6,94,0.166919275521747
10,10,-138,0.6,96,0.147676172935287
10,10,-138,0.6,98,0.127318457171634
10,10,-138,0.6,100,0.116184655825132
10,10,-138,0.6,102,0.121381137769394
10,10,-138,0.6,104,0.133928855059051
10,10,-138,0.6,106,0.129806429263152
10,10,-138,0.6,108,0.10527670319727
10,10,-138,0.6,110,0.0907079645717209
10,10,-138,0.6,112,0.100914798738225
10,10,-138,0.6,114,0.11956817395797
10,10,-138,0.6,116,0.134138674614642
10,10,-138,0.6,118,0.133694209243945
10,10,-138,0.6,120,0.124637808660194
10,10,-138,0.6,122,0.127422042046159
10,10,-138,0.6,124,0.116251056839678
10,10,-138,0.6,126,0.11461347855108
10,10,-138,0.6,128,0.158779217499966
10,10,-138,0.6,130,0.192875676499506
10,10,-138,0.6,132,0.156869055451144
10,10,-138,0.6,134,0.108937254604485
10,10,-138,0.6,136,0.13833510472054
10,10,-138,0.6,138,0.202433440254165
10,10,-138,0.6,140,0.196886372739322
10,10,-138,0.6,142,0.166888686251093
10,10,-138,0.6,144,0.156680307298916
10,10,-138,0.6,146,0.169425973124009
10,10,-138,0.6,148,0.2288367214409
10,10,-138,0.6,150,0.209072560121463
10,10,-138,0.6,152,0.151393069144588
10,10,-138,0.6,154,0.212472711169624
10,10,-138,0.6,156,0.280400325443074
10,10,-138,0.6,158,0.252384386120487
10,10,-138,0.6,160,0.278487735266106
10,10,-138,0.6,162,0.35326063331787
10,10,-138,0.6,164,0.328010214126708
10,10,-138,0.6,166,0.377131453479067
10,10,-138,0.6,168,0.454434139156116
10,10,-138,0.6,170,0.389526624871713
10,10,-138,0.6,172,0.485780081480878
10,10,-138,0.6,174,0.574306221757874
10,10,-138,0.6,176,0.394374385406558
10,10,-138,0.6,178,0.444837283500648
10,10,-138,0.6,180,0.900753361261103
10,5,-136,0.6,0,0.39641018303153
10,5,-136,0.6,2,0.319928195035996
10,5,-136,0.6,4,0.351900407109247
10,5,-136,0.6,6,0.408036811533686
10,5,-136,0.6,8,0.435668216482879
10,5,-136,0.6,10,0.448144851195369
10,5,-136,0.6,12,0.44430805398941
10,5,-136,0.6,14,0.397196000138146
10,5,-136,0.6,16,0.317168720914709
10,5,-136,0.6,18,0.260155440240865
10,5,-136,0.6,20,0.261324528403774
10,5,-136,0.6,22,0.295631804558835
10,5,-136,0.6,24,0.3147611286296
10,5,-136,0.6,26,0.293739535206292
10,5,-136,0.6,28,0.240005923015387
10,5,-136,0.6,30,0.180798915046878
10,5,-136,0.6,32,0.146245048802313
10,5,-136,0.6,34,0.149861518408508
10,5,-136,0.6,36,0.176711509922829
10,5,-136,0.6,38,0.196664264252856
10,5,-136,0.6,40,0.191302437797803
10,5,-136,0.6,42,0.166497418683122
10,5,-136,0.6,44,0.142544773675244
10,5,-136,0.6,46,0.135835273821959
10,5,-136,0.6,48,0.14822551061693
10,5,-136,0.6,50,0.168979434569302
10,5,-136,0.6,52,0.185048750995856
10,5,-136,0.6,54,0.190044881436879
10,5,-136,0.6,56,0.185635210026285
10,5,-136,0.6,58,0.178580109928328
10,5,-136,0.6,60,0.176859219932382
10,5,-136,0.6,62,0.185007860586473
10,5,-136,0.6,64,0.201008484425761
10,5,-136,0.6,66,0.217405702737111
10,5,-136,0.6,68,0.225846545442072
10,5,-136,0.6,70,0.222193129939478
10,5,-136,0.6,72,0.209016769981119
10,5,-136,0.6,74,0.193576910068505
10,5,-136,0.6,76,0.182885008704312
10,5,-136,0.6,78,0.1799058202853
10,5,-136,0.6,80,0.183346325821933
10,5,-136,0.6,82,0.189963277946542
10,5,-136,0.6,84,0.196838969919684
10,5,-136,0.6,86,0.202279621941455
10,5,-136,0.6,88,0.205625418579182
10,5,-136,0.6,90,0.206740584573803
10,5,-136,0.6,92,0.205625418579183
10,5,-136,0.6,94,0.202279621941456
10,5,-136,0.6,96,0.196838969919684
10,5,-136,0.6,98,0.189963277946543
10,5,-136,0.6,100,0.183346325821933
10,5,-136,0.6,102,0.1799058202853
10,5,-136,0.6,104,0.182885008704313
10,5,-136,0.6,106,0.193576910068504
10,5,-136,0.6,108,0.209016769981118
10,5,-136,0.6,110,0.222193129939477
10,5,-136,0.6,112,0.225846545442072
10,5,-136,0.6,114,0.21740570273711
10,5,-136,0.6,116,0.201008484425761
10,5,-136,0.6,118,0.185007860586472
10,5,-136,0.6,120,0.176859219932381
10,5,-136,0.6,122,0.178580109928328
10,5,-136,0.6,124,0.185635210026284
10,5,-136,0.6,126,0.190044881436879
10,5,-136,0.6,128,0.185048750995856
10,5,-136,0.6,130,0.168979434569301
10,5,-136,0.6,132,0.14822551061693
10,5,-136,0.6,134,0.135835273821959
10,5,-136,0.6,136,0.142544773675245
10,5,-136,0.6,138,0.166497418683121
10,5,-136,0.6,140,0.191302437797803
10,5,-136,0.6,142,0.196664264252855
10,5,-136,0.6,144,0.176711509922829
10,5,-136,0.6,146,0.149861518408508
10,5,-136,0.6,148,0.146245048802313
10,5,-136,0.6,150,0.180798915046877
10,5,-136,0.6,152,0.240005923015387
10,5,-136,0.6,154,0.293739535206292
10,5,-136,0.6,156,0.3147611286296
10,5,-136,0.6,158,0.295631804558836
10,5,-136,0.6,160,0.261324528403774
10,5,-136,0.6,162,0.260155440240865
10,5,-136,0.6,164,0.317168720914709
10,5,-136,0.6,166,0.397196000138147
10,5,-136,0.6,168,0.444308053989411
10,5,-136,0.6,170,0.44814485119537
10,5,-136,0.6,172,0.43566821648288
10,5,-136,0.6,174,0.408036811533688
10,5,-136,0.6,176,0.351900407109248
10,5,-136,0.6,178,0.319928195035995
10,5,-136,0.6,180,0.396410183031528
10,7,-136,0.6,0,0.230763556206449
10,7,-136,0.6,2,0.458808668828416
10,7,-136,0.6,4,0.841863683075803
10,7,-136,0.6,6,0.817956117269296
10,7,-136,0.6,8,0.546444590725572
10,7,-136,0.6,10,0.33727944556289
10,7,-136,0.6,12,0.303241075619999
10,7,-136,0.6,14,0.423405097462778
10,7,-136,0.6,16,0.474111750351933
10,7,-136,0.6,18,0.379142266979068
10,7,-136,0.6,20,0.274742423473925
10,7,-136,0.6,22,0.253020820113849
10,7,-136,0.6,24,0.277774867892194
10,7,-136,0.6,26,0.258205628063255
10,7,-136,0.6,28,0.202752446815436
10,7,-136,0.6,30,0.181922722908054
10,7,-136,0.6,32,0.204504038257891
10,7,-136,0.6,34,0.220898416643671
10,7,-136,0.6,36,0.192415018422993
10,7,-136,0.6,38,0.152694449555669
10,7,-136,0.6,40,0.157503790447962
10,7,-136,0.6,42,0.183838970519566
10,7,-136,0.6,44,0.178984945751793
10,7,-136,0.6,46,0.150710597619306
10,7,-136,0.6,48,0.138365481201222
10,7,-136,0.6,50,0.147453404968919
10,7,-136,0.6,52,0.154249122855771
10,7,-136,0.6,54,0.151106132339556
10,7,-136,0.6,56,0.142117512361913
10,7,-136,0.6,58,0.125129197149726
10,7,-136,0.6,60,0.109104188952264
10,7,-136,0.6,62,0.112458176030222
10,7,-136,0.6,64,0.129747475680065
10,7,-136,0.6,66,0.138558199978317
10,7,-136,0.6,68,0.136513106367783
10,7,-136,0.6,70,0.138018993030542
10,7,-136,0.6,72,0.145533580407992
10,7,-136,0.6,74,0.14753635614181
10,7,-136,0.6,76,0.13798438965909
10,7,-136,0.6,78,0.122416446253374
10,7,-136,0.6,80,0.109156847719043
10,7,-136,0.6,82,0.10368610983015
10,7,-136,0.6,84,0.107732357274587
10,7,-136,0.6,86,0.118320626752582
10,7,-136,0.6,88,0.128893715454942
10,7,-136,0.6,90,0.133234594746985
10,7,-136,0.6,92,0.128893715454942
10,7,-136,0.6,94,0.118320626752583
10,7,-136,0.6,96,0.107732357274587
10,7,-136,0.6,98,0.103686109830151
10,7,-136,0.6,100,0.109156847719043
10,7,-136,0.6,102,0.122416446253373
10,7,-136,0.6,104,0.137984389659089
10,7,-136,0.6,106,0.147536356141811
10,7,-136,0.6,108,0.145533580407992
10,7,-136,0.6,110,0.138018993030541
10,7,-136,0.6,112,0.136513106367783
10,7,-136,0.6,114,0.138558199978318
10,7,-136,0.6,116,0.129747475680065
10,7,-136,0.6,118,0.112458176030222
10,7,-136,0.6,120,0.109104188952263
10,7,-136,0.6,122,0.125129197149726
10,7,-136,0.6,124,0.142117512361914
10,7,-136,0.6,126,0.151106132339556
10,7,-136,0.6,128,0.154249122855771
10,7,-136,0.6,130,0.14745340496892
10,7,-136,0.6,132,0.138365481201222
10,7,-136,0.6,134,0.150710597619306
10,7,-136,0.6,136,0.178984945751793
10,7,-136,0.6,138,0.183838970519566
10,7,-136,0.6,140,0.157503790447962
10,7,-136,0.6,142,0.152694449555669
10,7,-136,0.6,144,0.192415018422992
10,7,-136,0.6,146,0.22089841664367
10,7,-136,0.6,148,0.204504038257889
10,7,-136,0.6,150,0.181922722908054
10,7,-136,0.6,152,0.202752446815435
10,7,-136,0.6,154,0.258205628063255
